run_id,timestamp,environment,num_workers,worker_id,status,workload_type,latency_mean_ms,latency_std_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,throughput_requests_per_sec,total_requests,elapsed_total_sec
2026-04-06T00:54:24Z,2026-04-06T00:54:24Z,virtual,4,0,ok,gpu_kernel,0.5410318026551977,0.4587580881827773,0.5123499722685665,1.045034965500233,2.681192016461861,1834.9169276881862,500,0.272491900017485
2026-04-06T00:54:24Z,2026-04-06T00:54:24Z,virtual,4,1,ok,gpu_kernel,0.49601800099480897,0.20273623190650483,0.5155999970156699,0.5403299815952778,0.89149703271687,2003.6129147948272,500,0.24954920000163838
2026-04-06T00:54:24Z,2026-04-06T00:54:24Z,virtual,4,2,ok,gpu_kernel,0.5281686008675024,0.3147097632540931,0.5152499652467668,0.9179950051475315,1.82528803066816,1876.1029140992866,500,0.2665098999859765
2026-04-06T00:54:24Z,2026-04-06T00:54:24Z,virtual,4,3,ok,gpu_kernel,0.49602019996382296,0.16909274706764132,0.5150499928276986,0.5512700066901742,0.9900349553208778,1985.7242313028726,500,0.2517973000067286
